InputTextID,MeanDist,Hamming,Score
fsa6,0.33873191475868225,0.0,0.33873191475868225
fsa6,0.29333066940307617,0.0,0.29333066940307617
fsa6,0.29333066940307617,0.0,0.29333066940307617
fsa6,0.29333066940307617,0.0,0.29333066940307617
fsa6,0.29333066940307617,0.0,0.29333066940307617
fsa6,0.29333066940307617,0.0,0.29333066940307617
fsa6,0.29333066940307617,0.0,0.29333066940307617
fsa7,0.9482088088989258,0.0,0.9482088088989258
fsa7,0.9482088088989258,0.0,0.9482088088989258
fsa7,1.2649409770965576,0.0,1.2649409770965576
fsa7,0.9059409499168396,0.0,0.9059409499168396
fsa7,1.2961257696151733,0.0,1.2961257696151733
fsa7,0.9056781530380249,0.0,0.9056781530380249
fsa7,0.9086312055587769,0.0,0.9086312055587769
fsa7,1.238173007965088,0.0,1.238173007965088
fsa7,1.238173007965088,0.0,1.238173007965088
fsa7,0.6307343244552612,0.0,0.6307343244552612
fsa7,1.2172727584838867,0.0,1.2172727584838867
fsa7,0.9368389844894409,0.0,0.9368389844894409
fsa7,0.9480332136154175,0.0,0.9480332136154175
fsa7,1.2452775239944458,0.0,1.2452775239944458
fsa7,0.9084034562110901,0.0,0.9084034562110901
fsa7,0.9482088088989258,0.0,0.9482088088989258
fsa7,0.9482088088989258,0.0,0.9482088088989258
fsa7,0.9115777015686035,0.0,0.9115777015686035
fsa7,0.9482088088989258,0.0,0.9482088088989258
fsa7,0.9240995645523071,0.0,0.9240995645523071
fsa7,0.9240995645523071,0.0,0.9240995645523071
fsa8,0.6044764518737793,0.25,0.8544764518737793
fsa8,0.6079392433166504,0.25,0.8579392433166504
fsa8,0.6082532405853271,0.0,0.6082532405853271
fsa8,0.9373048543930054,0.0,0.9373048543930054
fsa8,0.6365056037902832,0.25,0.8865056037902832
fsa8,0.6079392433166504,0.25,0.8579392433166504
fsa8,0.6079392433166504,0.25,0.8579392433166504
fsa8,0.6079392433166504,0.25,0.8579392433166504
fsa8,0.6079392433166504,0.25,0.8579392433166504
fsa8,0.6145156621932983,0.25,0.8645156621932983
fsa8,0.8151326179504395,0.25,1.0651326179504395
fsa8,1.2122820615768433,0.25,1.4622820615768433
fsa8,0.6079392433166504,0.25,0.8579392433166504
fsa8,0.6145156621932983,0.25,0.8645156621932983
fsa8,0.9190155267715454,0.25,1.1690155267715454
fsa8,0.6139166355133057,0.5,1.1139166355133057
fsa8,0.6385427713394165,0.25,0.8885427713394165
fsa8,0.32024118304252625,0.0,0.32024118304252625
fsa8,0.6079392433166504,0.25,0.8579392433166504
fsa8,0.6044764518737793,0.25,0.8544764518737793
fsa8,0.3107580244541168,0.25,0.5607580244541168
fsa9,0.0001220703125,0.0,0.0001220703125
fsa9,0.6665817499160767,0.0,0.6665817499160767
fsa9,1.2577863931655884,0.0,1.2577863931655884
fsa9,1.3690800666809082,0.0,1.3690800666809082
fsa9,0.6302045583724976,0.0,0.6302045583724976
fsa9,0.3258109986782074,0.0,0.3258109986782074
fsa9,0.28926780819892883,0.0,0.28926780819892883
fsa9,0.671944260597229,0.0,0.671944260597229
fsa9,0.6150966882705688,0.0,0.6150966882705688
fsa9,0.872092068195343,0.0,0.872092068195343
fsa9,0.6418278813362122,0.0,0.6418278813362122
fsa9,0.6665817499160767,0.0,0.6665817499160767
fsa9,0.6112422943115234,0.0,0.6112422943115234
fsa9,0.3258109986782074,0.0,0.3258109986782074
fsa9,0.3258109986782074,0.0,0.3258109986782074
fsa9,0.3220965564250946,0.0,0.3220965564250946
fsa9,0.3220965564250946,0.0,0.3220965564250946
fsa9,0.6323502063751221,0.0,0.6323502063751221
fsa9,0.0001220703125,0.0,0.0001220703125
fsa9,0.3242659568786621,0.0,0.3242659568786621
fsa9,0.2985660135746002,0.0,0.2985660135746002
fsa10,1.202587604522705,0.0,1.202587604522705
fsa10,1.3039014339447021,0.5,1.8039014339447021
fsa10,1.3368167877197266,0.0,1.3368167877197266
fsa10,1.3921362161636353,0.0,1.3921362161636353
fsa10,1.3025797605514526,0.25,1.5525797605514526
fsa10,1.1774805784225464,0.0,1.1774805784225464
fsa10,1.3024640083312988,0.25,1.5524640083312988
fsa10,1.1654528379440308,0.0,1.1654528379440308
fsa10,1.158931016921997,0.0,1.158931016921997
fsa10,1.1926251649856567,0.0,1.1926251649856567
fsa10,1.1991722583770752,0.0,1.1991722583770752
fsa10,1.2470190525054932,0.0,1.2470190525054932
fsa10,1.202587604522705,0.0,1.202587604522705
fsa10,1.152005672454834,0.0,1.152005672454834
fsa10,1.1950223445892334,0.0,1.1950223445892334
fsa10,1.2560503482818604,0.0,1.2560503482818604
fsa10,1.1972568035125732,0.0,1.1972568035125732
fsa10,1.1976280212402344,0.0,1.1976280212402344
fsa10,1.1654528379440308,0.0,1.1654528379440308
fsa10,1.158931016921997,0.0,1.158931016921997
fsa10,1.226272702217102,0.0,1.226272702217102
fsa11,0.32244715094566345,0.0,0.32244715094566345
fsa11,0.32244715094566345,0.0,0.32244715094566345
fsa11,0.32244715094566345,0.0,0.32244715094566345
fsa11,0.587053656578064,0.0,0.587053656578064
fsa11,0.32244715094566345,0.0,0.32244715094566345
fsa11,0.3152761161327362,0.0,0.3152761161327362
fsa11,0.3152761161327362,0.0,0.3152761161327362
fsa11,0.6103363633155823,0.0,0.6103363633155823
fsa11,0.3152761161327362,0.0,0.3152761161327362
fsa11,0.3152761161327362,0.0,0.3152761161327362
fsa11,0.3152761161327362,0.0,0.3152761161327362
fsa11,0.32244715094566345,0.0,0.32244715094566345
fsa11,0.3152761161327362,0.0,0.3152761161327362
fsa11,0.3152761161327362,0.0,0.3152761161327362
fsa11,0.3152761161327362,0.0,0.3152761161327362
fsa11,0.3152761161327362,0.0,0.3152761161327362
fsa11,0.32244715094566345,0.0,0.32244715094566345
fsa11,0.6103363633155823,0.0,0.6103363633155823
fsa11,0.3152761161327362,0.0,0.3152761161327362
fsa11,0.32244715094566345,0.0,0.32244715094566345
fsa11,0.32244715094566345,0.0,0.32244715094566345
fsa12,0.30609971284866333,0.0,0.30609971284866333
fsa12,0.32770398259162903,0.0,0.32770398259162903
fsa12,0.31831952929496765,0.0,0.31831952929496765
fsa12,0.31831952929496765,0.0,0.31831952929496765
fsa12,0.6244192123413086,0.0,0.6244192123413086
fsa12,0.3277822732925415,0.0,0.3277822732925415
fsa12,0.30609971284866333,0.0,0.30609971284866333
fsa12,0.32881811261177063,0.0,0.32881811261177063
fsa12,0.30609971284866333,0.0,0.30609971284866333
fsa12,0.645805835723877,0.0,0.645805835723877
fsa12,0.6154885292053223,0.0,0.6154885292053223
fsa12,0.6244192123413086,0.0,0.6244192123413086
fsa12,0.6244192123413086,0.0,0.6244192123413086
fsa12,0.593884289264679,0.0,0.593884289264679
fsa12,0.6254582405090332,0.0,0.6254582405090332
fsa12,0.3358420133590698,0.25,0.5858420133590698
fsa12,0.30609971284866333,0.0,0.30609971284866333
fsa12,0.3266662359237671,0.0,0.3266662359237671
fsa12,0.30609971284866333,0.0,0.30609971284866333
fsa12,0.30609971284866333,0.0,0.30609971284866333
fsa12,0.3358420133590698,0.25,0.5858420133590698
fsa13,1.1921565532684326,0.25,1.4421565532684326
fsa13,1.1636675596237183,0.25,1.4136675596237183
fsa13,1.2462623119354248,0.25,1.4962623119354248
fsa13,1.2775905132293701,0.25,1.5275905132293701
fsa13,1.1990797519683838,0.25,1.4490797519683838
fsa13,1.271949291229248,0.5,1.771949291229248
fsa13,0.8874329924583435,0.25,1.1374329924583435
fsa13,0.9198250770568848,0.25,1.1698250770568848
fsa13,0.8943157196044922,0.5,1.3943157196044922
fsa13,1.271949291229248,0.5,1.771949291229248
fsa13,1.1771798133850098,0.25,1.4271798133850098
fsa13,1.222994089126587,0.25,1.472994089126587
fsa13,0.8766633868217468,0.25,1.1266633868217468
fsa13,1.2452634572982788,0.0,1.2452634572982788
fsa13,1.2196542024612427,0.5,1.7196542024612427
fsa13,0.8740036487579346,0.25,1.1240036487579346
fsa13,1.2687444686889648,0.25,1.5187444686889648
fsa13,1.327820897102356,0.25,1.577820897102356
fsa13,1.1921565532684326,0.25,1.4421565532684326
fsa13,1.2534743547439575,0.25,1.5034743547439575
fsa13,1.263392448425293,0.5,1.763392448425293
fsa14,0.9390920400619507,0.0,0.9390920400619507
fsa14,0.9763575792312622,0.0,0.9763575792312622
fsa14,0.9763575792312622,0.0,0.9763575792312622
fsa14,1.3344519138336182,0.25,1.5844519138336182
fsa14,0.9763575792312622,0.0,0.9763575792312622
fsa14,0.9717329740524292,0.25,1.2217329740524292
fsa14,0.9763575792312622,0.0,0.9763575792312622
fsa14,0.9763575792312622,0.0,0.9763575792312622
fsa14,0.9763575792312622,0.0,0.9763575792312622
fsa14,0.9936181306838989,0.0,0.9936181306838989
fsa14,0.9936181306838989,0.0,0.9936181306838989
fsa14,1.2753353118896484,0.0,1.2753353118896484
fsa14,0.9936181306838989,0.0,0.9936181306838989
fsa14,0.9352456331253052,0.0,0.9352456331253052
fsa14,0.9352456331253052,0.0,0.9352456331253052
fsa14,0.9763575792312622,0.0,0.9763575792312622
fsa14,0.9763575792312622,0.0,0.9763575792312622
fsa14,1.210172176361084,0.0,1.210172176361084
fsa14,0.9936181306838989,0.0,0.9936181306838989
fsa14,0.9936181306838989,0.0,0.9936181306838989
fsa14,0.9936181306838989,0.0,0.9936181306838989
fsa15,0.6179399490356445,0.25,0.8679399490356445
fsa15,1.3331372737884521,0.0,1.3331372737884521
fsa15,1.2705553770065308,0.0,1.2705553770065308
fsa15,1.3537659645080566,0.25,1.6037659645080566
fsa15,0.9334049224853516,0.25,1.1834049224853516
fsa15,1.010631799697876,0.0,1.010631799697876
fsa15,1.0171726942062378,0.25,1.2671726942062378
fsa15,1.0056811571121216,0.25,1.2556811571121216
fsa15,1.0038857460021973,0.0,1.0038857460021973
fsa15,1.3138777017593384,0.0,1.3138777017593384
fsa15,0.9988369941711426,0.0,0.9988369941711426
fsa15,1.2918566465377808,0.5,1.7918566465377808
fsa15,1.0041844844818115,0.25,1.2541844844818115
fsa15,1.0009641647338867,0.25,1.2509641647338867
fsa15,0.9426479339599609,0.0,0.9426479339599609
fsa15,0.6384588479995728,0.0,0.6384588479995728
fsa15,0.9390106201171875,0.0,0.9390106201171875
fsa15,0.6492276191711426,0.25,0.8992276191711426
fsa15,0.6065322160720825,0.0,0.6065322160720825
fsa15,0.8850165009498596,0.5,1.3850165009498596
fsa15,0.986636221408844,0.0,0.986636221408844
fsa16,0.8701473474502563,0.25,1.1201473474502563
fsa16,1.2980642318725586,0.25,1.5480642318725586
fsa16,1.2108299732208252,0.25,1.4608299732208252
fsa16,1.2903045415878296,0.0,1.2903045415878296
fsa16,0.897963285446167,0.25,1.147963285446167
fsa16,0.8615322709083557,0.25,1.1115322709083557
fsa16,1.3479925394058228,0.25,1.5979925394058228
fsa16,0.8815906047821045,0.0,0.8815906047821045
fsa16,0.8815906047821045,0.0,0.8815906047821045
fsa16,1.3060879707336426,0.0,1.3060879707336426
fsa16,0.9078067541122437,0.0,0.9078067541122437
fsa16,1.2244536876678467,0.25,1.4744536876678467
fsa16,1.2140395641326904,0.25,1.4640395641326904
fsa16,1.194050669670105,0.25,1.444050669670105
fsa16,0.9068255424499512,0.0,0.9068255424499512
fsa16,0.8884183168411255,0.0,0.8884183168411255
fsa16,1.2345287799835205,0.0,1.2345287799835205
fsa16,0.8870178461074829,0.25,1.137017846107483
fsa16,0.8907748460769653,0.25,1.1407748460769653
fsa16,0.8701473474502563,0.25,1.1201473474502563
fsa16,0.8907748460769653,0.25,1.1407748460769653
fsa17,0.0001220703125,0.0,0.0001220703125
fsa17,0.9904802441596985,0.0,0.9904802441596985
fsa17,0.6578003168106079,0.0,0.6578003168106079
fsa17,1.3229483366012573,0.0,1.3229483366012573
fsa17,0.29327747225761414,0.0,0.29327747225761414
fsa17,0.3239940404891968,0.0,0.3239940404891968
fsa17,0.9255170822143555,0.0,0.9255170822143555
fsa17,0.5684854984283447,0.0,0.5684854984283447
fsa17,0.5684854984283447,0.0,0.5684854984283447
fsa17,0.9054267406463623,0.0,0.9054267406463623
fsa17,0.623051643371582,0.25,0.873051643371582
fsa17,0.5684854984283447,0.0,0.5684854984283447
fsa17,0.5684854984283447,0.0,0.5684854984283447
fsa17,0.5684854984283447,0.0,0.5684854984283447
fsa17,0.5673934817314148,0.0,0.5673934817314148
fsa17,0.6137802600860596,0.0,0.6137802600860596
fsa17,0.5853883028030396,0.0,0.5853883028030396
fsa17,0.29327747225761414,0.0,0.29327747225761414
fsa17,0.2926665246486664,0.0,0.2926665246486664
fsa17,0.2926665246486664,0.0,0.2926665246486664
fsa17,0.6296826601028442,0.0,0.6296826601028442
fsa18,1.1935911178588867,0.25,1.4435911178588867
fsa18,1.325423002243042,0.0,1.325423002243042
fsa18,1.2919994592666626,0.5,1.7919994592666626
fsa18,1.3053392171859741,0.25,1.5553392171859741
fsa18,1.1629420518875122,0.25,1.4129420518875122
fsa18,0.9402865171432495,0.5,1.4402865171432495
fsa18,1.2825665473937988,0.25,1.5325665473937988
fsa18,1.2093806266784668,0.25,1.4593806266784668
fsa18,1.2661405801773071,0.25,1.5161405801773071
fsa18,1.2742626667022705,0.25,1.5242626667022705
fsa18,0.9004758596420288,0.5,1.4004758596420288
fsa18,1.186009407043457,0.25,1.436009407043457
fsa18,1.2321569919586182,0.25,1.4821569919586182
fsa18,0.9080215692520142,0.0,0.9080215692520142
fsa18,1.1686501502990723,0.25,1.4186501502990723
fsa18,1.1674633026123047,0.25,1.4174633026123047
fsa18,1.2044512033462524,0.25,1.4544512033462524
fsa18,1.1680915355682373,0.0,1.1680915355682373
fsa18,1.1615874767303467,0.5,1.6615874767303467
fsa18,1.1615874767303467,0.5,1.6615874767303467
fsa18,1.1503362655639648,0.25,1.4003362655639648
fsa19,0.9488969445228577,0.25,1.1988969445228577
fsa19,0.9488969445228577,0.25,1.1988969445228577
fsa19,1.2491546869277954,0.25,1.4991546869277954
fsa19,1.3571569919586182,0.25,1.6071569919586182
fsa19,0.9488969445228577,0.25,1.1988969445228577
fsa19,0.8577041625976562,0.25,1.1077041625976562
fsa19,0.8577041625976562,0.25,1.1077041625976562
fsa19,0.9037616848945618,0.25,1.1537616848945618
fsa19,0.8857595920562744,0.25,1.1357595920562744
fsa19,0.8960607051849365,0.25,1.1460607051849365
fsa19,0.9040414094924927,0.25,1.1540414094924927
fsa19,0.9246070384979248,0.5,1.4246070384979248
fsa19,0.8577041625976562,0.25,1.1077041625976562
fsa19,0.8705704212188721,0.25,1.120570421218872
fsa19,0.9070889949798584,0.25,1.1570889949798584
fsa19,0.9541528224945068,0.25,1.2041528224945068
fsa19,0.9070889949798584,0.25,1.1570889949798584
fsa19,0.9488969445228577,0.25,1.1988969445228577
fsa19,0.9037616848945618,0.25,1.1537616848945618
fsa19,0.9037616848945618,0.25,1.1537616848945618
fsa19,0.9037616848945618,0.25,1.1537616848945618
fsa20,0.32948583364486694,0.0,0.32948583364486694
fsa20,0.6810551881790161,0.0,0.6810551881790161
fsa20,0.9617034792900085,0.0,0.9617034792900085
fsa20,1.3259550333023071,0.0,1.3259550333023071
fsa20,0.6538705229759216,0.0,0.6538705229759216
fsa20,0.3449670374393463,0.0,0.3449670374393463
fsa20,0.6424144506454468,0.0,0.6424144506454468
fsa20,0.32948583364486694,0.0,0.32948583364486694
fsa20,0.32948583364486694,0.0,0.32948583364486694
fsa20,0.32948583364486694,0.0,0.32948583364486694
fsa20,0.3449670374393463,0.0,0.3449670374393463
fsa20,0.6605771780014038,0.0,0.6605771780014038
fsa20,0.32948583364486694,0.0,0.32948583364486694
fsa20,0.32948583364486694,0.0,0.32948583364486694
fsa20,0.32948583364486694,0.0,0.32948583364486694
fsa20,0.32948583364486694,0.0,0.32948583364486694
fsa20,0.32948583364486694,0.0,0.32948583364486694
fsa20,0.9863083958625793,0.0,0.9863083958625793
fsa20,0.32948583364486694,0.0,0.32948583364486694
fsa20,0.32948583364486694,0.0,0.32948583364486694
fsa20,0.32948583364486694,0.0,0.32948583364486694
fsa21,0.645831823348999,0.0,0.645831823348999
fsa21,0.645831823348999,0.0,0.645831823348999
fsa21,0.645831823348999,0.0,0.645831823348999
fsa21,0.6453003287315369,0.0,0.6453003287315369
fsa21,0.6352763772010803,0.25,0.8852763772010803
fsa21,0.6352763772010803,0.25,0.8852763772010803
fsa21,0.6111004948616028,0.0,0.6111004948616028
fsa21,0.645831823348999,0.0,0.645831823348999
fsa21,0.645831823348999,0.0,0.645831823348999
fsa21,0.6703582406044006,0.25,0.9203582406044006
fsa21,0.6703582406044006,0.25,0.9203582406044006
fsa21,0.6683727502822876,0.25,0.9183727502822876
fsa21,0.6683727502822876,0.25,0.9183727502822876
fsa21,0.3380028307437897,0.0,0.3380028307437897
fsa21,0.6703582406044006,0.25,0.9203582406044006
fsa21,0.645831823348999,0.0,0.645831823348999
fsa21,0.645831823348999,0.0,0.645831823348999
fsa21,0.645831823348999,0.0,0.645831823348999
fsa21,0.645831823348999,0.0,0.645831823348999
fsa21,0.645831823348999,0.0,0.645831823348999
fsa21,0.645831823348999,0.0,0.645831823348999
fsa22,1.2107603549957275,0.25,1.4607603549957275
fsa22,1.3138673305511475,0.0,1.3138673305511475
fsa22,0.9846800565719604,0.75,1.7346800565719604
fsa22,1.3225133419036865,0.5,1.8225133419036865
fsa22,0.9283956289291382,0.0,0.9283956289291382
fsa22,1.3042654991149902,0.5,1.8042654991149902
fsa22,1.3474390506744385,0.25,1.5974390506744385
fsa22,1.2248835563659668,0.25,1.4748835563659668
fsa22,1.2107603549957275,0.25,1.4607603549957275
fsa22,1.2306265830993652,0.25,1.4806265830993652
fsa22,1.2475026845932007,0.25,1.4975026845932007
fsa22,1.2227458953857422,0.25,1.4727458953857422
fsa22,1.2312469482421875,0.25,1.4812469482421875
fsa22,1.2539665699005127,0.5,1.7539665699005127
fsa22,1.206343173980713,0.25,1.456343173980713
fsa22,1.170743465423584,0.25,1.420743465423584
fsa22,1.2300406694412231,0.25,1.4800406694412231
fsa22,1.2257823944091797,0.25,1.4757823944091797
fsa22,1.2107603549957275,0.25,1.4607603549957275
fsa22,1.2107603549957275,0.25,1.4607603549957275
fsa22,1.2246761322021484,0.25,1.4746761322021484
fsa23,0.6229113340377808,0.0,0.6229113340377808
fsa23,1.32806396484375,0.0,1.32806396484375
fsa23,0.9853601455688477,0.0,0.9853601455688477
fsa23,1.334535002708435,0.25,1.584535002708435
fsa23,0.6411581039428711,0.0,0.6411581039428711
fsa23,0.6911070942878723,0.25,0.9411070942878723
fsa23,1.0324606895446777,0.0,1.0324606895446777
fsa23,0.9355387687683105,0.0,0.9355387687683105
fsa23,0.9553157091140747,0.0,0.9553157091140747
fsa23,1.0290782451629639,0.0,1.0290782451629639
fsa23,1.0210692882537842,0.0,1.0210692882537842
fsa23,0.6422113180160522,0.0,0.6422113180160522
fsa23,0.6538642048835754,0.0,0.6538642048835754
fsa23,1.0304906368255615,0.5,1.5304906368255615
fsa23,0.6411927938461304,0.0,0.6411927938461304
fsa23,0.6568019986152649,0.25,0.9068019986152649
fsa23,0.6602121591567993,0.0,0.6602121591567993
fsa23,0.9265351295471191,0.0,0.9265351295471191
fsa23,0.673463761806488,0.0,0.673463761806488
fsa23,0.6298584342002869,0.0,0.6298584342002869
fsa23,0.6689038276672363,0.0,0.6689038276672363
fsa24,0.9144303202629089,0.75,1.664430320262909
fsa24,1.2510628700256348,0.75,2.0010628700256348
fsa24,0.9333552122116089,0.5,1.4333552122116089
fsa24,0.9708982706069946,0.25,1.2208982706069946
fsa24,0.9333552122116089,0.5,1.4333552122116089
fsa24,0.9213320016860962,0.5,1.4213320016860962
fsa24,0.9445632696151733,0.0,0.9445632696151733
fsa24,0.9429394602775574,0.5,1.4429394602775574
fsa24,0.9094749689102173,0.75,1.6594749689102173
fsa24,0.9241678714752197,0.25,1.1741678714752197
fsa24,0.9489061832427979,0.25,1.1989061832427979
fsa24,0.950005054473877,0.25,1.200005054473877
fsa24,0.9094749689102173,0.25,1.1594749689102173
fsa24,0.932711124420166,0.25,1.182711124420166
fsa24,0.9208616018295288,0.5,1.4208616018295288
fsa24,0.9101653099060059,0.75,1.6601653099060059
fsa24,0.970935583114624,0.25,1.220935583114624
fsa24,0.9244041442871094,0.0,0.9244041442871094
fsa24,0.9321156144142151,0.0,0.9321156144142151
fsa24,0.9429394602775574,0.0,0.9429394602775574
fsa24,0.9420894980430603,0.25,1.1920894980430603
fsa25,0.588636040687561,0.0,0.588636040687561
fsa25,1.3515098094940186,0.5,1.8515098094940186
fsa25,1.3039617538452148,0.25,1.5539617538452148
fsa25,1.3268818855285645,0.0,1.3268818855285645
fsa25,1.2771737575531006,0.0,1.2771737575531006
fsa25,1.228425145149231,0.0,1.228425145149231
fsa25,1.3157079219818115,0.0,1.3157079219818115
fsa25,0.9091160893440247,0.0,0.9091160893440247
fsa25,1.268572211265564,0.25,1.518572211265564
fsa25,1.2745466232299805,0.0,1.2745466232299805
fsa25,0.9471552968025208,0.25,1.1971552968025208
fsa25,1.2841944694519043,0.0,1.2841944694519043
fsa25,0.9583940505981445,0.0,0.9583940505981445
fsa25,1.2449748516082764,0.0,1.2449748516082764
fsa25,0.9134727120399475,0.0,0.9134727120399475
fsa25,0.9162980914115906,0.0,0.9162980914115906
fsa25,1.2848117351531982,0.0,1.2848117351531982
